account_id,degree,component_size,edge_density,n_shared_attr_types,n_high_conf_attr_types,ip_only_component,signup_spread_hours,txn_spread_hours,avg_txn_amount,ring_id,is_ring_member,is_hard_negative,is_evasive_ring
acct_7691a5d6d5,13,14,1.0,1,0,1,12195.424722222222,19649.47111111111,2302.0728846153843,,0,False,False
acct_fefd703323,0,1,0.0,0,0,0,0.0,6120.0,2371.015,,0,False,False
acct_0d2af66673,0,1,0.0,0,0,0,0.0,0.0,425.9,,0,False,False
acct_c1192f67a3,14,15,1.0,1,0,1,9802.166111111112,18075.890277777777,2463.73,,0,False,False
acct_289b399ebb,16,17,1.0,1,0,1,12978.23361111111,17656.651944444446,2329.026296296296,,0,False,False
acct_96f4af5def,10,11,1.0,1,0,1,9667.626666666667,17657.73972222222,1982.858709677419,,0,False,False
acct_c911dbdb83,0,1,0.0,0,0,0,0.0,0.0,211.85,,0,False,False
acct_5da7b7ca31,0,1,0.0,0,0,0,0.0,5616.0,2787.3849999999998,,0,False,False
acct_6cc0d09c0b,0,1,0.0,0,0,0,0.0,6264.0,2046.4280000000003,,0,False,False
acct_23c7cb6c19,0,1,0.0,0,0,0,0.0,3912.0,1499.71,,0,False,False
acct_07d40a2bb3,0,1,0.0,0,0,0,0.0,6432.0,2806.492,,0,False,False
acct_2ca8fe5328,0,1,0.0,0,0,0,0.0,4032.0,1082.8400000000001,,0,False,False
acct_fe65714837,0,1,0.0,0,0,0,0.0,7272.0,2553.3075,,0,False,False
acct_73f886ae91,0,1,0.0,0,0,0,0.0,0.0,3461.57,,0,False,False
acct_93fc79e18a,0,1,0.0,0,0,0,0.0,7920.0,1524.445,,0,False,False
acct_8a37d1a4bb,0,1,0.0,0,0,0,0.0,7992.0,1848.5,,0,False,False
acct_76e863b0f1,0,1,0.0,0,0,0,0.0,2040.0,1872.626666666667,,0,False,False
acct_de2f9b42b2,0,1,0.0,0,0,0,0.0,1032.0,1913.91,,0,False,False
acct_b02bfd3744,0,1,0.0,0,0,0,0.0,2280.0,2934.08,,0,False,False
acct_a331eb2c33,0,1,0.0,0,0,0,0.0,4680.0,3591.4249999999997,,0,False,False
acct_7d33d6e25d,0,1,0.0,0,0,0,0.0,552.0,412.03,,0,False,False
acct_bc13290237,1,2,1.0,1,1,0,17.814444444444444,5310.185555555556,1160.885,,0,True,False
acct_16b705d8a5,0,1,0.0,0,0,0,0.0,5832.0,3243.8059999999996,,0,False,False
acct_0b96b7b2d8,0,1,0.0,0,0,0,0.0,3624.0,2474.56,,0,False,False
acct_47961bcfe7,0,1,0.0,0,0,0,0.0,6864.0,2977.1733333333336,,0,False,False
acct_eb0a54c412,0,1,0.0,0,0,0,0.0,6240.0,1917.0200000000004,,0,False,False
acct_31d35b69c6,0,1,0.0,0,0,0,0.0,6264.0,3584.385,,0,False,False
acct_ab179d8b10,4,5,1.0,2,2,0,45.92722222222222,47.577222222222225,2628.526,ring_001,1,False,False
acct_69cdf7e0e6,0,1,0.0,0,0,0,0.0,3192.0,2622.9049999999997,,0,False,False
acct_9bee53f286,0,1,0.0,0,0,0,0.0,8784.0,2289.0325,,0,False,False
acct_d53d29a605,2,8,0.5,3,3,0,40.76361111111111,43.094722222222224,2689.355625,ring_030,1,False,False
acct_a4758d6f11,1,2,1.0,1,1,0,18.17361111111111,5208.0,2590.17,,0,True,False
acct_18f17d4da1,21,22,1.0,1,0,1,13408.179444444444,21324.978333333333,2252.1935294117643,,0,False,False
acct_0e17dfcf73,0,1,0.0,0,0,0,0.0,360.0,3279.12,,0,False,False
acct_2c6b4947fb,0,1,0.0,0,0,0,0.0,5328.0,2268.99,,0,False,False
acct_75dcc75cc8,0,1,0.0,0,0,0,0.0,3048.0,1811.315,,0,False,False
acct_de8afdff78,3,4,1.0,1,1,0,20.087222222222223,21.970555555555556,2126.01,ring_027,1,False,False
acct_420fe310f8,0,1,0.0,0,0,0,0.0,7128.0,2855.568,,0,False,False
acct_acc9dfd3ae,6,7,1.0,1,1,0,17.363333333333333,20.23,2318.795333333334,ring_023,1,False,False
acct_faa6ac7dd9,2,3,1.0,1,1,0,6.664444444444444,1339.2583333333334,2844.8175,evasive_ring_006,1,False,True
acct_04fa2f28ab,0,1,0.0,0,0,0,0.0,6096.0,2743.275,,0,False,False
acct_e57cdb75b2,0,1,0.0,0,0,0,0.0,6360.0,3405.3125,,0,False,False
acct_084c207e3f,0,1,0.0,0,0,0,0.0,5808.0,2276.31,,0,False,False
acct_6e2215c793,0,1,0.0,0,0,0,0.0,5544.0,2906.192,,0,False,False
acct_15d3980bef,4,5,1.0,1,1,0,29.425833333333333,1332.9094444444445,1864.025,evasive_ring_009,1,False,True
acct_4aa3155e64,6,7,1.0,1,1,0,42.64611111111111,43.85166666666667,2611.5329411764706,ring_000,1,False,False
acct_1fcecc0d42,0,1,0.0,0,0,0,0.0,6312.0,3416.924,,0,False,False
acct_65ee3f523e,0,1,0.0,0,0,0,0.0,7512.0,1533.2959999999998,,0,False,False
acct_d85e630ed3,0,1,0.0,0,0,0,0.0,0.0,3606.08,,0,False,False
acct_c366b00627,21,22,1.0,1,0,1,11792.805277777778,19858.71138888889,2490.0601639344254,,0,False,False
acct_26c2350829,0,1,0.0,0,0,0,0.0,7488.0,2930.9320000000002,,0,False,False
acct_485fe476bb,0,1,0.0,0,0,0,0.0,6072.0,1578.7900000000002,,0,False,False
acct_9ea8523ef2,14,15,1.0,1,0,1,9804.264444444445,17412.264444444445,2722.2042857142856,,0,False,False
acct_586e08e17e,4,5,1.0,1,1,0,7482.741388888889,13654.211944444445,2981.6850000000004,,0,False,False
acct_ed072e45a2,0,1,0.0,0,0,0,0.0,1248.0,2570.615,,0,False,False
acct_87437eaebb,0,1,0.0,0,0,0,0.0,0.0,3923.17,,0,False,False
acct_7c33cef271,0,1,0.0,0,0,0,0.0,6336.0,3296.2549999999997,,0,True,False
acct_dd9349d706,4,5,1.0,2,2,0,34.230555555555554,34.13055555555555,2234.1475,ring_013,1,False,False
acct_c2e9da4c20,0,1,0.0,0,0,0,0.0,8736.0,3154.474,,0,False,False
acct_2d2a1c49b6,0,1,0.0,0,0,0,0.0,0.0,3825.07,,0,False,False
acct_a910ce89ea,0,1,0.0,0,0,0,0.0,2520.0,3336.476666666667,,0,False,False
acct_72e751f36b,0,1,0.0,0,0,0,0.0,2928.0,2558.8775,,0,False,False
acct_c5587ddacf,0,1,0.0,0,0,0,0.0,1128.0,2235.0,,0,False,False
acct_fe0098d2b2,18,19,1.0,1,0,1,12859.060833333333,19322.019722222223,2563.963548387097,,0,False,False
acct_e83e85dd7a,0,1,0.0,0,0,0,0.0,3408.0,2395.0,,0,False,False
acct_11ef878997,27,28,1.0,1,0,1,12570.43611111111,20516.663333333334,2544.280136986301,,0,False,False
acct_f7d63da44e,0,1,0.0,0,0,0,0.0,1656.0,3753.155,,0,False,False
acct_22c8d627d9,0,1,0.0,0,0,0,0.0,6264.0,2130.74,,0,False,False
acct_56e5d80adc,0,1,0.0,0,0,0,0.0,7416.0,3159.4700000000003,,0,False,False
acct_0ed7ff44e6,0,1,0.0,0,0,0,0.0,6480.0,2705.32,,0,True,False
acct_18069184a6,0,1,0.0,0,0,0,0.0,7032.0,2283.0325,,0,False,False
acct_6a9b1ba1a2,14,15,1.0,1,0,1,9802.166111111112,18075.890277777777,2463.73,,0,False,False
acct_f2f483519e,0,1,0.0,0,0,0,0.0,0.0,915.6,,0,False,False
acct_184f6e7499,0,1,0.0,0,0,0,0.0,8376.0,2927.76,,0,False,False
acct_c7e97679d5,0,1,0.0,0,0,0,0.0,7200.0,3495.8933333333334,,0,False,False
acct_9ef0ddaf6e,0,1,0.0,0,0,0,0.0,7344.0,2372.25,,0,False,False
acct_1b9ba6bfb7,0,1,0.0,0,0,0,0.0,1536.0,2622.43,,0,False,False
acct_5a44229d4c,0,1,0.0,0,0,0,0.0,0.0,731.65,,0,False,False
acct_330bdbd01e,0,1,0.0,0,0,0,0.0,8400.0,1838.714,,0,False,False
acct_78c13fd32f,0,1,0.0,0,0,0,0.0,4320.0,1133.14,,0,False,False
acct_6ca914c709,0,1,0.0,0,0,0,0.0,0.0,4548.84,,0,False,False
acct_437576eca6,0,1,0.0,0,0,0,0.0,6456.0,3109.6540000000005,,0,False,False
acct_99c9501778,10,11,1.0,1,0,1,9667.626666666667,17657.73972222222,1982.858709677419,,0,False,False
acct_b96b00f0cd,0,1,0.0,0,0,0,0.0,0.0,754.07,,0,False,False
acct_427c63ec62,16,17,1.0,1,0,1,13315.354444444445,20494.394444444446,2772.36037735849,,0,False,False
acct_77607009bb,0,1,0.0,0,0,0,0.0,6456.0,2917.3566666666666,,0,False,False
acct_d3a25750c1,0,1,0.0,0,0,0,0.0,5088.0,2663.4466666666667,,0,False,False
acct_32752b8cf1,0,1,0.0,0,0,0,0.0,8808.0,2483.984,,0,False,False
acct_2350fb75cb,2,3,1.0,1,1,0,49.23722222222222,6696.0,2627.9314285714286,,0,True,False
acct_23fa92be28,0,1,0.0,0,0,0,0.0,0.0,2409.35,,0,False,False
acct_93ecacd768,0,1,0.0,0,0,0,0.0,1536.0,3800.8366666666666,,0,False,False
acct_fe0c8a57cc,0,1,0.0,0,0,0,0.0,0.0,2118.5,,0,False,False
acct_0cbe1a3a81,0,1,0.0,0,0,0,0.0,1752.0,2020.4350000000002,,0,False,False
acct_98f13ff236,0,1,0.0,0,0,0,0.0,4776.0,2629.82,,0,False,False
acct_52ad050082,10,11,1.0,1,0,1,9667.626666666667,17657.73972222222,1982.858709677419,,0,False,False
acct_b98c3b229f,1,2,1.0,1,1,0,22.463333333333335,25.163333333333334,1549.9660000000001,ring_014,1,False,False
acct_c5e0fd4c35,0,1,0.0,0,0,0,0.0,6504.0,1645.08,,0,False,False
acct_d69d41fe15,0,1,0.0,0,0,0,0.0,6456.0,2172.285,,0,False,False
acct_2eff66df96,0,1,0.0,0,0,0,0.0,8472.0,2745.8199999999997,,0,False,False
acct_6a92996f82,17,18,1.0,1,0,1,11331.32138888889,16812.36972222222,2751.409649122807,,0,False,False
acct_e00753e5a8,0,1,0.0,0,0,0,0.0,0.0,4763.73,,0,False,False
acct_52f780130b,0,1,0.0,0,0,0,0.0,6096.0,3298.835,,0,False,False
acct_870a88678a,0,1,0.0,0,0,0,0.0,6864.0,2662.088,,0,False,False
acct_a327cb3212,0,1,0.0,0,0,0,0.0,4368.0,2913.08,,0,False,False
acct_7f6f8a7c82,0,1,0.0,0,0,0,0.0,2064.0,1072.795,,0,False,False
acct_554991c32f,19,20,1.0,1,0,1,12943.4675,20190.8775,2706.055,,0,False,False
acct_88717f15ae,0,1,0.0,0,0,0,0.0,6096.0,3001.435,,0,False,False
acct_5cfb527e8f,0,1,0.0,0,0,0,0.0,7656.0,1672.3166666666666,,0,False,False
acct_868b04051b,0,1,0.0,0,0,0,0.0,6504.0,2846.7333333333336,,0,False,False
acct_0460622284,0,1,0.0,0,0,0,0.0,2232.0,3675.795,,0,False,False
acct_99f1346ba7,0,1,0.0,0,0,0,0.0,0.0,128.21,,0,False,False
acct_a539c5fc1c,18,19,1.0,1,0,1,10778.700555555555,18098.700555555555,2550.1003636363635,,0,False,False
acct_9c3d27ef70,0,1,0.0,0,0,0,0.0,8832.0,3245.9659999999994,,0,False,False
acct_07ac55b80e,23,24,1.0,1,0,1,12340.922777777778,20314.757222222222,2633.4054166666665,,0,False,False
acct_f8f99068ca,0,1,0.0,0,0,0,0.0,4824.0,901.7349999999999,,0,False,False
acct_f20d224d5e,0,1,0.0,0,0,0,0.0,5616.0,1943.5939999999998,,0,False,False
acct_a6bb9bf87c,0,1,0.0,0,0,0,0.0,2976.0,1828.934,,0,False,False
acct_3033a70f63,0,1,0.0,0,0,0,0.0,3216.0,805.9,,0,False,False
acct_603ed611d4,27,28,1.0,1,0,1,12570.43611111111,20516.663333333334,2544.280136986301,,0,False,False
acct_156d5beb28,0,1,0.0,0,0,0,0.0,6144.0,2748.9440000000004,,0,False,False
acct_634f6d87c1,4,5,1.0,1,1,0,0.8727777777777778,2.2872222222222223,2406.9925000000003,ring_020,1,False,False
acct_881c4f7c57,0,1,0.0,0,0,0,0.0,0.0,92.12,,0,False,False
acct_0647b8d382,21,22,1.0,1,0,1,12571.982777777777,19177.21277777778,2589.6075,,0,False,False
acct_8489aadc81,0,1,0.0,0,0,0,0.0,4800.0,2651.2433333333333,,0,False,False
acct_c7992261ff,18,19,1.0,1,0,1,13499.676944444445,18071.27611111111,2814.9192187500003,,0,False,False
acct_f6eadac623,27,28,1.0,1,0,1,12570.43611111111,20516.663333333334,2544.280136986301,,0,False,False
acct_310b6a1999,21,22,1.0,1,0,1,11792.805277777778,19858.71138888889,2490.0601639344254,,0,False,False
acct_758d91e05a,0,1,0.0,0,0,0,0.0,6864.0,1585.86,,0,False,False
acct_edb8d12535,0,1,0.0,0,0,0,0.0,7056.0,2375.06,,0,False,False
acct_1bb4d4c9b2,0,1,0.0,0,0,0,0.0,0.0,3376.99,,0,False,False
acct_af95bd009b,1,2,1.0,1,1,0,326.84472222222223,8952.0,2884.2162500000004,,0,False,False
acct_9f5b87f450,0,1,0.0,0,0,0,0.0,0.0,4695.14,,0,False,False
acct_67242d3bb1,0,1,0.0,0,0,0,0.0,6192.0,1989.715,,0,False,False
acct_f30bb00550,0,1,0.0,0,0,0,0.0,4704.0,1724.3825000000002,,0,False,False
acct_67fef0f0d1,0,1,0.0,0,0,0,0.0,0.0,299.25,,0,False,False
acct_7120de5a24,0,1,0.0,0,0,0,0.0,6792.0,2349.0725,,0,False,False
acct_93f7b04888,0,1,0.0,0,0,0,0.0,9504.0,2441.154,,0,False,False
acct_6d4811a1ce,0,1,0.0,0,0,0,0.0,0.0,1360.92,,0,False,False
acct_0feabeb2a1,0,1,0.0,0,0,0,0.0,1344.0,1405.68,,0,False,False
acct_24d917eb2c,0,1,0.0,0,0,0,0.0,4608.0,2033.1999999999998,,0,False,False
acct_e02dd23d70,0,1,0.0,0,0,0,0.0,7584.0,3296.66,,0,False,False
acct_b0c5913504,0,1,0.0,0,0,0,0.0,6144.0,2545.54,,0,False,False
acct_45da535d58,0,1,0.0,0,0,0,0.0,6384.0,1280.18,,0,False,False
acct_deb480898d,0,1,0.0,0,0,0,0.0,8784.0,3033.5860000000002,,0,False,False
acct_8e07aa512d,19,20,1.0,1,0,1,11389.939722222221,19739.16083333333,2677.8928358208955,,0,False,False
acct_0afef557e5,0,1,0.0,0,0,0,0.0,0.0,4759.57,,0,False,False
acct_70c95ed294,0,1,0.0,0,0,0,0.0,0.0,4037.4,,0,False,False
acct_9928ba81ca,0,1,0.0,0,0,0,0.0,7272.0,877.4725000000001,,0,False,False
acct_6abf97538c,0,1,0.0,0,0,0,0.0,5160.0,3361.7650000000003,,0,False,False
acct_93bea682ad,0,1,0.0,0,0,0,0.0,4776.0,2781.535,,0,False,False
acct_ebb2f14729,0,1,0.0,0,0,0,0.0,6672.0,2380.7700000000004,,0,False,False
acct_89123a4367,0,1,0.0,0,0,0,0.0,5040.0,2262.0860000000002,,0,False,False
acct_c1d92e6b05,0,1,0.0,0,0,0,0.0,912.0,2988.95,,0,False,False
acct_b06c4121f8,0,1,0.0,0,0,0,0.0,408.0,4769.915,,0,False,False
acct_09f040bb9d,0,1,0.0,0,0,0,0.0,6648.0,1825.9719999999998,,0,False,False
acct_7cba76e896,0,1,0.0,0,0,0,0.0,7824.0,1046.98,,0,False,False
acct_d1c09b8fde,0,1,0.0,0,0,0,0.0,1848.0,1306.245,,0,False,False
acct_ffa7c19952,0,1,0.0,0,0,0,0.0,0.0,3497.79,,0,False,False
acct_632ecc968d,0,1,0.0,0,0,0,0.0,3456.0,2158.6675,,0,False,False
acct_ad664554c1,0,1,0.0,0,0,0,0.0,7344.0,2278.242,,0,False,False
acct_ffa615b10d,0,1,0.0,0,0,0,0.0,48.0,1954.495,,0,False,False
acct_d241ca8135,0,1,0.0,0,0,0,0.0,5400.0,3416.5325,,0,False,False
acct_f163488834,0,1,0.0,0,0,0,0.0,0.0,431.0,,0,False,False
acct_316c4aa37e,0,1,0.0,0,0,0,0.0,912.0,2807.575,,0,True,False
acct_cd2914a422,0,1,0.0,0,0,0,0.0,1296.0,4560.055,,0,False,False
acct_c2d12caef2,9,10,1.0,1,0,1,10168.773888888889,16906.3425,2310.668571428572,,0,False,False
acct_1fee066ac2,23,24,1.0,1,0,1,12340.922777777778,20314.757222222222,2633.4054166666665,,0,False,False
acct_9f72a3ec5c,0,1,0.0,0,0,0,0.0,7392.0,2917.485,,0,False,False
acct_4a5121dbb7,0,1,0.0,0,0,0,0.0,6504.0,3333.028,,0,False,False
acct_7b95dd1f79,0,1,0.0,0,0,0,0.0,7440.0,2350.145,,0,False,False
acct_759d5f8e35,0,1,0.0,0,0,0,0.0,2208.0,2519.565,,0,False,False
acct_72e28b8519,0,1,0.0,0,0,0,0.0,6840.0,2017.666,,0,False,False
acct_99851d4b2d,0,1,0.0,0,0,0,0.0,3744.0,1853.85,,0,False,False
acct_8468ebb767,0,1,0.0,0,0,0,0.0,5640.0,2238.043333333333,,0,False,False
acct_dcd3cfe0b8,0,1,0.0,0,0,0,0.0,5208.0,2683.5,,0,False,False
acct_80a098ed2d,0,1,0.0,0,0,0,0.0,6192.0,1925.4799999999998,,0,False,False
acct_ce42ca597f,0,1,0.0,0,0,0,0.0,7776.0,3670.298,,0,False,False
acct_02f69e4b6e,0,1,0.0,0,0,0,0.0,0.0,4957.72,,0,False,False
acct_8cb3a9ba76,1,2,1.0,1,1,0,1.1322222222222222,8736.0,2718.162857142857,,0,True,False
acct_e2b62f7b27,0,1,0.0,0,0,0,0.0,7680.0,3176.9525,,0,False,False
acct_b12f02afe4,0,1,0.0,0,0,0,0.0,5688.0,1165.5433333333333,,0,False,False
acct_b4d990acbf,0,1,0.0,0,0,0,0.0,5664.0,3744.115,,0,False,False
acct_b94f9e2f20,0,1,0.0,0,0,0,0.0,8952.0,3419.514,,0,False,False
acct_552cedd22b,0,1,0.0,0,0,0,0.0,7032.0,2117.504,,0,False,False
acct_1e3d1eb205,0,1,0.0,0,0,0,0.0,7032.0,2884.9425,,0,False,False
acct_557dee4d55,2,3,1.0,1,1,0,7512.7375,14136.7375,2569.395,,0,False,False
acct_f37836a707,0,1,0.0,0,0,0,0.0,2376.0,2335.145,,0,False,False
acct_f422daf25e,0,1,0.0,0,0,0,0.0,8544.0,2268.8725,,0,False,False
acct_a161cc5403,0,1,0.0,0,0,0,0.0,1656.0,1977.885,,0,False,False
acct_3a8c4cf217,0,1,0.0,0,0,0,0.0,7704.0,3015.773333333333,,0,False,False
acct_9e2a8ba693,0,1,0.0,0,0,0,0.0,0.0,3384.86,,0,False,False
acct_39cce979f6,0,1,0.0,0,0,0,0.0,3072.0,2639.32,,0,False,False
acct_a0f6b91084,0,1,0.0,0,0,0,0.0,0.0,4463.22,,0,False,False
acct_9ed4113b81,6,7,1.0,2,2,0,11.377222222222223,12.310555555555556,2855.5915384615387,ring_018,1,False,False
acct_8c61ed92dc,3,4,1.0,1,1,0,6.8675,8970.86611111111,1685.2023076923078,,0,True,False
acct_1ad2c0c965,0,1,0.0,0,0,0,0.0,0.0,3480.98,,0,False,False
acct_57d6dbbcba,21,22,1.0,1,0,1,13042.761944444444,18772.922777777778,2697.712321428571,,0,False,False
acct_cb002db5db,21,22,1.0,1,0,1,13408.179444444444,21324.978333333333,2252.1935294117643,,0,False,False
acct_072cc5c91d,0,1,0.0,0,0,0,0.0,6960.0,3164.1933333333327,,0,False,False
acct_fc78abe18d,0,1,0.0,0,0,0,0.0,2592.0,1626.8366666666668,,0,False,False
acct_398035cab4,0,1,0.0,0,0,0,0.0,1920.0,2202.63,,0,False,False
acct_c46c497965,0,1,0.0,0,0,0,0.0,2544.0,3819.79,,0,False,False
acct_4b91c6a443,7,8,1.0,2,2,0,24.573055555555555,25.173055555555557,2475.7805,ring_007,1,False,False
acct_0ff6efb33a,0,1,0.0,0,0,0,0.0,0.0,3232.87,,0,False,False
acct_b671255579,0,1,0.0,0,0,0,0.0,3816.0,1855.7533333333333,,0,False,False
acct_0b7c7cdbdc,0,1,0.0,0,0,0,0.0,1704.0,2218.19,,0,False,False
acct_53969283d6,0,1,0.0,0,0,0,0.0,4320.0,2294.08,,0,False,False
acct_bc1371f4ef,0,1,0.0,0,0,0,0.0,1848.0,739.4499999999999,,0,False,False
acct_59cbf42932,0,1,0.0,0,0,0,0.0,0.0,4122.46,,0,False,False
acct_8a1b824d76,0,1,0.0,0,0,0,0.0,168.0,3687.8999999999996,,0,False,False
acct_0d10d6d25b,0,1,0.0,0,0,0,0.0,6216.0,1933.1533333333334,,0,False,False
acct_a8103992ff,0,1,0.0,0,0,0,0.0,5472.0,1573.8025,,0,False,False
acct_b288633ddb,0,1,0.0,0,0,0,0.0,6144.0,2314.8160000000003,,0,False,False
acct_294d536929,6,7,1.0,1,1,0,61.20333333333333,61.57,2772.526153846154,ring_026,1,False,False
acct_3d5c3f3989,3,4,1.0,1,1,0,3.5675,3.8608333333333333,2366.6133333333332,ring_037,1,False,False
acct_9c506fd3be,0,1,0.0,0,0,0,0.0,7368.0,2473.518,,0,False,False
acct_334e6b17f4,0,1,0.0,0,0,0,0.0,0.0,4316.75,,0,False,False
acct_59ae617aea,0,1,0.0,0,0,0,0.0,1536.0,4396.0650000000005,,0,False,False
acct_8706bd49d7,0,1,0.0,0,0,0,0.0,7536.0,3178.0160000000005,,0,False,False
acct_e90489ebb8,0,1,0.0,0,0,0,0.0,5232.0,2137.984,,0,False,False
acct_769e1d54d1,0,1,0.0,0,0,0,0.0,0.0,2639.02,,0,False,False
acct_b00685fff7,0,1,0.0,0,0,0,0.0,0.0,3822.01,,0,False,False
acct_f63a36c7a6,0,1,0.0,0,0,0,0.0,5712.0,2733.47,,0,False,False
acct_974de431da,0,1,0.0,0,0,0,0.0,2856.0,2035.0700000000002,,0,False,False
acct_05abfde6ca,0,1,0.0,0,0,0,0.0,0.0,3518.94,,0,False,False
acct_30dae8ba92,0,1,0.0,0,0,0,0.0,7560.0,2903.8275000000003,,0,False,False
acct_707116a5ca,0,1,0.0,0,0,0,0.0,8328.0,2369.022,,0,False,False
acct_5009a3303b,0,1,0.0,0,0,0,0.0,4632.0,2027.7475,,0,False,False
acct_29fce4c426,21,22,1.0,1,0,1,11792.805277777778,19858.71138888889,2490.0601639344254,,0,False,False
acct_e7c5812d24,0,1,0.0,0,0,0,0.0,6384.0,2763.02,,0,False,False
acct_402cf5609a,0,1,0.0,0,0,0,0.0,3336.0,3995.345,,0,False,False
acct_136bedfca6,0,1,0.0,0,0,0,0.0,9408.0,2310.33,,0,False,False
acct_c71141fea8,0,1,0.0,0,0,0,0.0,5400.0,1235.205,,0,False,False
acct_02706f4bb3,0,1,0.0,0,0,0,0.0,6432.0,2367.53,,0,False,False
acct_fadfa7aaba,0,1,0.0,0,0,0,0.0,2544.0,2777.945,,0,False,False
acct_0050d22eda,0,1,0.0,0,0,0,0.0,0.0,1685.67,,0,False,False
acct_bdcc470c87,0,1,0.0,0,0,0,0.0,2064.0,3323.7250000000004,,0,False,False
acct_d6dc644ef8,0,1,0.0,0,0,0,0.0,8280.0,2760.5224999999996,,0,False,False
acct_2e94609b53,23,24,1.0,1,0,1,12340.922777777778,20314.757222222222,2633.4054166666665,,0,False,False
acct_3c1058522d,0,1,0.0,0,0,0,0.0,5520.0,2258.4775,,0,False,False
acct_20ed300320,0,1,0.0,0,0,0,0.0,0.0,3860.41,,0,False,False
acct_6484fb4b74,0,1,0.0,0,0,0,0.0,744.0,2897.125,,0,False,False
acct_c55da15448,0,1,0.0,0,0,0,0.0,0.0,3260.18,,0,False,False
acct_e31cca6438,4,5,1.0,1,1,0,42.184444444444445,1392.0,2461.011111111111,evasive_ring_007,1,False,True
acct_1edfa957cc,0,1,0.0,0,0,0,0.0,6672.0,2053.2419999999997,,0,False,False
acct_3a548becf1,1,2,1.0,1,1,0,4137.4655555555555,11577.465555555556,1230.5616666666667,,0,False,False
acct_3fe2797233,0,1,0.0,0,0,0,0.0,6576.0,2073.592,,0,False,False
acct_478b8a098d,7,8,1.0,2,2,0,41.60305555555556,44.10305555555556,2921.1692857142853,ring_011,1,False,False
acct_39acca75d3,0,1,0.0,0,0,0,0.0,3624.0,3664.385,,0,False,False
acct_cbc4f2d533,0,1,0.0,0,0,0,0.0,0.0,1542.19,,0,False,False
acct_9b755edc62,0,1,0.0,0,0,0,0.0,600.0,2565.923333333333,,0,False,False
acct_c4b38fd35b,18,19,1.0,1,0,1,10778.700555555555,18098.700555555555,2550.1003636363635,,0,False,False
acct_db08211025,0,1,0.0,0,0,0,0.0,3816.0,2643.472,,0,False,False
acct_38ba532eba,0,1,0.0,0,0,0,0.0,5232.0,2954.645,,0,False,False
acct_e697fdef11,0,1,0.0,0,0,0,0.0,5136.0,3925.8759999999993,,0,False,False
acct_048e9b59e7,0,1,0.0,0,0,0,0.0,4056.0,1320.1350000000002,,0,False,False
acct_5568f398c1,7,8,1.0,2,2,0,41.60305555555556,44.10305555555556,2921.1692857142853,ring_011,1,False,False
acct_5c565e8622,0,1,0.0,0,0,0,0.0,8184.0,2028.28,,0,False,False
acct_e72f8f6639,0,1,0.0,0,0,0,0.0,24.0,3541.62,,0,False,False
acct_ac98f0872b,0,1,0.0,0,0,0,0.0,0.0,4262.97,,0,False,False
acct_2d03805891,0,1,0.0,0,0,0,0.0,0.0,1894.37,,0,False,False
acct_d03d9a58a5,7,8,1.0,2,2,0,41.60305555555556,44.10305555555556,2921.1692857142853,ring_011,1,False,False
acct_b6698a05b1,0,1,0.0,0,0,0,0.0,2184.0,2600.0499999999997,,0,False,False
acct_08fa2ef157,0,1,0.0,0,0,0,0.0,6096.0,2481.7000000000003,,0,False,False
acct_1172dc24f0,5,6,1.0,2,2,0,15.233611111111111,16.933611111111112,2327.398,ring_036,1,False,False
acct_ab757cefb8,20,21,1.0,1,0,1,13388.944722222222,21331.976944444443,2231.3526229508198,,0,False,False
acct_de5853e96d,4,5,1.0,1,1,0,3.408888888888889,6959.455833333333,2695.7514285714287,,0,True,False
acct_c1bbdf6513,14,15,1.0,1,0,1,9804.264444444445,17412.264444444445,2722.2042857142856,,0,False,False
acct_2ca3b95428,14,15,1.0,1,0,1,9804.264444444445,17412.264444444445,2722.2042857142856,,0,False,False
acct_39d31a29f4,0,1,0.0,0,0,0,0.0,7968.0,3290.686,,0,False,False
acct_8a6c66a1c1,0,1,0.0,0,0,0,0.0,2784.0,2367.2366666666667,,0,False,False
acct_64063f17e8,0,1,0.0,0,0,0,0.0,0.0,3664.32,,0,False,False
acct_a0e24f86fe,0,1,0.0,0,0,0,0.0,8256.0,2612.3025,,0,False,False
acct_522cc4f849,21,22,1.0,1,0,1,11792.805277777778,19858.71138888889,2490.0601639344254,,0,False,False
acct_0b26115194,0,1,0.0,0,0,0,0.0,7800.0,3271.952,,0,False,False
acct_1b768ce570,16,17,1.0,1,0,1,13315.354444444445,20494.394444444446,2772.36037735849,,0,False,False
acct_e03c147384,0,1,0.0,0,0,0,0.0,0.0,3227.42,,0,False,False
acct_b135f98389,0,1,0.0,0,0,0,0.0,0.0,3605.73,,0,False,False
acct_f474244741,21,22,1.0,1,0,1,13408.179444444444,21324.978333333333,2252.1935294117643,,0,False,False
acct_a112d7184e,0,1,0.0,0,0,0,0.0,2592.0,3213.4900000000002,,0,False,False
acct_2c2214731c,0,1,0.0,0,0,0,0.0,4944.0,2529.0866666666666,,0,False,False
acct_17868039d1,0,1,0.0,0,0,0,0.0,3528.0,843.51,,0,False,False
acct_51b70e5707,0,1,0.0,0,0,0,0.0,0.0,1973.32,,0,False,False
acct_99c3cd45c3,20,21,1.0,1,0,1,13388.944722222222,21331.976944444443,2231.3526229508198,,0,False,False
